Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,04:30,08h 45m,949,28 Seats available,3.0,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,08:30,13h 30m,INR 850,5 Seats available,3.2,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1950,30 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),16:10,03:00,10h 50m,INR 1843,25 Seats available,4.8,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),17:40,03:55,10h 15m,INR 1910,32 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),15:10,02:30,11h 20m,INR 1890,19 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:35,05:35,11h 00m,INR 1899,28 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Sharma Travels,AC Sleeper (2+1),15:30,02:30,11h 00m,INR 905,11 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Zingbus Plus,AC Sleeper (2+1),16:10,02:30,10h 20m,1909,20 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,03:50,09h 50m,INR 1999,24 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,02:00,11h 00m,INR 905,20 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Khurana Travel Services,A/C Sleeper (2+1),15:00,02:00,11h 00m,INR 760,24 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,07:00,11h 30m,4499,36 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
S R Travels,A/C Seater/Sleeper (2+1),20:30,07:30,11h 00m,INR 700,27 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:15,10h 30m,949,28 Seats available,3.1,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
PVS Tours and Travels,A/C Sleeper (2+1),21:00,09:00,12h 00m,INR 2950,36 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Gowthami Tours and Travels,A/C Sleeper (2+1),17:45,02:30,08h 45m,INR 5000,32 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,11:45,01h 45m,INR 200,41 Seats available,4.5,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,15:15,01h 45m,INR 200,40 Seats available,3.6,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,17:15,01h 45m,INR 200,41 Seats available,3.6,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,INR 200,42 Seats available,4.8,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,INR 675,17 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,02:00,07h 00m,INR 2350,32 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,02:30,08h 30m,INR 1999,24 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:35,04:20,09h 45m,INR 1899,28 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,05:15,09h 45m,INR 4999,36 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,03:45,08h 00m,949,28 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,09:10,01h 40m,INR 200,40 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,09:30,01h 30m,INR 200,40 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,15:30,01h 45m,INR 200,41 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:30,01h 30m,INR 200,40 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 178653,AC Seater (2+2),06:00,07:15,01h 15m,INR 200,35 Seats available,3.5,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 178654,AC Seater (2+2),07:00,08:15,01h 15m,INR 200,35 Seats available,3.5,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:00,11:15,01h 15m,INR 200,47 Seats available,3.4,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),11:45,13:00,01h 15m,INR 200,47 Seats available,3.3,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,INR 675,9 Seats available,3.4,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:59,09:00,09h 01m,INR 905,26 Seats available,3.9,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Khurana Travel Services,A/C Sleeper (2+1),23:15,07:30,08h 15m,INR 905,18 Seats available,3.8,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:59,08:00,08h 01m,INR 2850,33 Seats available,3.8,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,06:00,09h 30m,1234,30 Seats available,3.2,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Sharma Travels,AC Sleeper (2+1),23:59,08:30,08h 31m,INR 905,19 Seats available,3.9,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,INR 490,5 Seats available,3.1,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Vaibhav Travels,A/C Sleeper (2+1),10:20,18:45,08h 25m,INR 300,21 Seats available,4.3,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,22:45,07h 45m,INR 905,20 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Khurana Travel Services,A/C Sleeper (2+1),15:00,23:15,08h 15m,INR 760,30 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Sharma Travels,AC Sleeper (2+1),15:30,23:15,07h 45m,INR 905,11 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:40,09h 40m,INR 800,24 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
URL Travels Neeta,A/C Sleeper (2+1),10:30,18:20,07h 50m,2700,20 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,05:15,08h 45m,INR 699,30 Seats available,4.3,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:15,06h 30m,949,30 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
IntrCity SmartBus,AC Sleeper (2+1),15:10,23:15,08h 05m,INR 1890,19 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
IntrCity SmartBus,AC Sleeper (2+1),16:10,00:15,08h 05m,INR 1843,25 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
IntrCity SmartBus,AC Sleeper (2+1),17:40,01:00,07h 20m,INR 1910,32 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,00:15,06h 15m,INR 1999,24 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:35,02:20,07h 45m,INR 1899,28 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,02:30,07h 00m,4499,36 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
PVS Tours and Travels,A/C Sleeper (2+1),21:00,05:45,08h 45m,INR 2950,36 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 3550,28 Seats available,1.2,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,07:30,10:30,03h 00m,INR 150,23 Seats available,3.0,https://www.redbus.in/bus-tickets/ponda-to-belagavi,Ponda to Belagavi
Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00,08:00,09h 00m,INR 450,38 Seats available,2.3,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,INR 2200,21 Seats available,3.1,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:00,10:30,02h 30m,INR 140,23 Seats available,3.4,https://www.redbus.in/bus-tickets/marcel-to-belagavi,Marcel to Belagavi
Kadamba Transport Corporation Limited (KTCL) - 178655,AC Seater (2+2),08:00,09:10,01h 10m,INR 200,35 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,11:25,01h 10m,INR 200,42 Seats available,5.0,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:55,01h 25m,INR 200,47 Seats available,3.1,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,13:10,01h 10m,INR 200,48 Seats available,4.8,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:40,01h 10m,INR 200,46 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,INR 200,47 Seats available,3.2,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,19:15,03h 15m,INR 150,25 Seats available,3.3,https://www.redbus.in/bus-tickets/belagavi-to-ponda,Belagavi to Ponda
Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,18:45,02h 45m,INR 140,31 Seats available,3.4,https://www.redbus.in/bus-tickets/belagavi-to-marcel,Belagavi to Marcel
Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:31,11:45,01h 14m,INR 150,41 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,15:15,01h 14m,INR 150,40 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,17:15,01h 14m,INR 150,41 Seats available,4.3,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,20:00,01h 00m,INR 150,42 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 178652,AC Seater (2+2),06:45,07:15,00h 30m,INR 150,35 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 178653,AC Seater (2+2),06:45,07:15,00h 30m,INR 150,35 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 178654,AC Seater (2+2),07:45,08:15,00h 30m,INR 150,35 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 178776,AC Seater (2+2),08:45,09:15,00h 30m,INR 150,35 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:55,10:30,00h 35m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,11:15,00h 31m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),11:00,11:30,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,INR 150,47 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,47 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),16:25,17:00,00h 35m,INR 150,48 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,9 Seats available,3.2,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,INR 800,22 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 2350,32 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,00:15,06h 15m,INR 1999,24 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Sharma Travels,AC Sleeper (2+1),15:30,23:30,08h 00m,INR 905,11 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,23:00,08h 00m,INR 905,20 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Khurana Travel Services,A/C Sleeper (2+1),15:00,23:45,08h 45m,INR 760,30 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:35,02:40,08h 05m,INR 1899,28 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
URL Travels Neeta,A/C Sleeper (2+1),10:30,18:30,08h 00m,2700,20 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 699,30 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,02:45,07h 15m,INR 4999,36 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:30,06h 45m,949,30 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Kadamba Transport Corporation Limited (KTCL) - 8355,Non AC Seater 2+2,15:00,01:03,10h 03m,INR 450,37 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,09h 00m,INR 1500,26 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
Kadamba Transport Corporation Limited (KTCL) - 178655,AC Seater (2+2),08:00,08:25,00h 25m,INR 150,35 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,08:45,00h 30m,INR 150,42 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 178778,AC Seater (2+2),08:15,08:45,00h 30m,INR 150,35 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,10:45,00h 30m,INR 150,42 Seats available,3.8,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,11:00,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,11:45,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,INR 200,48 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,12:55,00h 25m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,INR 150,46 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:30,10:30,02h 00m,INR 140,16 Seats available,3.7,https://www.redbus.in/bus-tickets/saquelim-to-belagavi,Saquelim to Belagavi
Kadamba Transport Corporation Limited (KTCL) - 178652,AC Seater (2+2),05:15,07:15,02h 00m,INR 400,35 Seats available,3.9,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,10:30,02h 00m,INR 400,47 Seats available,3.5,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,48 Seats available,4.1,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,12:30,02h 00m,INR 400,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,INR 400,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 178652,AC Seater (2+2),06:15,07:15,01h 00m,INR 200,35 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 178776,AC Seater (2+2),08:15,09:15,01h 00m,INR 200,35 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,10:30,01h 05m,INR 200,47 Seats available,3.9,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,11:30,01h 00m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,14:30,01h 00m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,48 Seats available,2.4,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,18:15,02h 15m,INR 140,31 Seats available,3.7,https://www.redbus.in/bus-tickets/belagavi-to-saquelim,Belagavi to Saquelim
Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00,03:00,09h 00m,INR 550,30 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,INR 1470,26 Seats available,4.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:40,08h 10m,INR 1529,28 Seats available,4.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:40,08h 10m,INR 1462,26 Seats available,4.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),19:50,04:00,08h 10m,INR 1434,27 Seats available,4.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07:30,09h 30m,1611,28 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,03:40,08h 00m,1100,24 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,INR 1199,24 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,VE A/C Sleeper (2+1),20:50,05:05,08h 15m,1390,20 Seats available,4.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,NON A/C Sleeper (2+1),20:01,05:16,09h 15m,INR 1050,23 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,INR 2361,18 Seats available,4.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,INR 1222,30 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,04:45,08h 45m,INR 1199,20 Seats available,4.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
