Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
KSRTC (Kerala) - 3276,Swift Deluxe Non AC Air Bus (2+2),22:00,04:20,06h 20m,INR 494,10 Seats available,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,04:20,06h 00m,INR 381,4 Seats available,4.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 507,Super Express Non AC Seater Air Bus (2+2),22:50,03:35,04h 45m,INR 381,15 Seats available,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,05:30,06h 24m,INR 332,45 Seats available,3.9,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
Madhavi Travels,A/C Sleeper (2+1),18:50,03:00,08h 10m,INR 1999,14 Seats available,5.0,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
Madhavi Travels,Volvo A/C Semi Sleeper (2+2),23:59,04:30,04h 31m,INR 1999,38 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
Sonia Travels,A/C Seater/Sleeper (2+1),19:10,02:29,07h 19m,INR 800,1 Seat available,4.1,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,INR 1000,26 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,01:25,07h 10m,INR 2000,19 Seats available,3.0,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
Sonia Travels,A/C Semi Sleeper (2+2),20:10,02:45,06h 35m,INR 700,24 Seats available,4.1,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,INR 1400,29 Seats available,3.7,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
Ubc travels,A/C Semi Sleeper (2+2),17:30,01:00,07h 30m,INR 1000,21 Seats available,3.7,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
EMERALD TRAVELS,A/C Sleeper (2+1),23:20,04:30,05h 10m,INR 1999,22 Seats available,2.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
AURA CONNECT,Scania Multi-Axle AC Semi Sleeper (2+2),18:15,02:20,08h 05m,1999,34 Seats available,2.3,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
